Antibody	Genes	CTRL_0	PBS_1	PBS_4	PBS_8	PBS_24	PBS_48	EGF_1	EGF_4	EGF_8	EGF_24	EGF_48	HGF_1	HGF_4	HGF_8	HGF_24	HGF_48	OSM_1	OSM_4	OSM_8	OSM_24	OSM_48	IFNG_1	IFNG_4	IFNG_8	IFNG_24	IFNG_48	BMP2_1	BMP2_4	BMP2_8	BMP2_24	BMP2_48	TGFB_1	TGFB_4	TGFB_8	TGFB_24	TGFB_48
GCLM-R-C	GCLM	-5.03567647478290	-4.70264168807731	-4.19616230815865	-5.05377336275901	-4.16650438383455	-4.51891158196730	-5.66234789544417	-5.41503947336577	-5.50012190452086	-6.16171802686611	-4.54363482073424	-4.99837864307352	-4.64569668654608	-7.97301889051144	-4.40369443030930	-5.02145029884390	-6.22874858438021	-6.28810858813011	-5.82934662258633	-4.15573096621241	-5.15626022803348	-4.13994824678577	-4.38122280743860	-4.43262373892346	-5.27262326007994	-4.54045363600384	-7.93207929456776	-4.60197306262230	-9.37505951916698	-5.16326583521185	-4.92548258624350	-5.09660342137450	-5.34208957130546	-5.33448017927209	-4.28408719917706	-4.68155167079572
GCN5L2-R-V	KAT2A	-4.84208881000049	-6.78228915518327	-5.66451567085687	-5.33445282290801	-5.72167884191160	-6.79652828735591	-5.72846015664116	-4.86498284270101	-5.45065397081174	-4.89455806386970	-4.98113129532650	-5.89368810736751	-5.33694274751416	-4.87059361380003	-4.61514633352369	-3.86989504673518	-5.18509912200272	-5.01890313496498	-6.02070539677581	-5.68867594570460	-4.23298630142739	-7.56039585009816	-5.26099396807321	-6.33360554378159	-5.71661450433955	-4.78507609562353	-4.93973376324237	-5.89172769186545	-6.35688468495788	-5.30628494781121	-4.88165500657226	-4.51012501335503	-5.26280457581785	-5.82810912820407	-6.93467880726713	-5.70336607283158
Glutamate-D1-2-R-C	GLUD1	-4.21587474519610	-6.01990254312691	-6.68751617931182	-4.70583876559651	-4.68109337501736	-3.17490093850919	-5.80159718488677	-5.38766416801442	-5.02015174749408	-4.27331710355551	-6.16348887833347	-7.05572521941009	-5.83323092277781	-5.10115521372682	-5.79646761205203	-3.28781696529115	-6.88011590916657	-5.33315022776802	-5.21735497535642	-5.05635725280384	-5.02784124654636	-7.03072407493661	-5.04887279729862	-4.66515896130917	-5.53039516483757	-4.38232612687682	-5.53480016095593	-5.12488808269218	-5.85257003671230	-4.79431939275809	-4.59489751119635	-8.98806224303943	-5.71291356415600	-6.63759523478926	-6.01517767493837	-5.64471136182752
Glutaminase-R-C	GLS	-4.97022338025658	-7.33161194744753	-6.87814959615360	-5.89730160797893	-4.88536499928844	-4.67927271984261	-6.46921445384422	-5.28002941877174	-5.84729857526024	-5.88752243948343	-4.12897846333769	-5.85252425779755	-5.60918074062594	-5.55019771450837	-5.36213881887129	-3.02918952663832	-5.63595878922142	-6.15853266718791	-6.84784682012526	-6.24317814911520	-5.23618574652313	-5.72647159476957	-6.34081405388181	-8.93662534887979	-5.73711841204947	-5.74913464336383	-5.49959130301883	-7.51039329558580	-5.99295274328806	-6.31910116105192	-5.52272209405481	-5.80377545205900	-6.07080164017029	-4.59789639122259	-5.00984800234351	-4.34315314876230
Granzyme-B-R-V	GZMB	-3.49050642938260	-4.25028071405886	-7.24167398864538	-4.02864611266562	-4.99533319150990	-4.07305936013849	-3.81640657989302	-5.23151471405200	-4.77740298662083	-4.62351281914709	-3.74300169667071	-7.72002643612008	-5.32889271580487	-4.68065034388743	-4.22429450681723	-3.76806068330185	-5.53363520409528	-4.77412938452673	-5.54915274981697	-4.17824446449088	-3.99660471577357	-5.11918559332847	-4.84931184920040	-5.54598468376606	-4.57172831814491	-4.42458557363543	-5.14801123214269	-4.54900858675683	-6.22015246585979	-3.68060457872087	-3.84357564185075	-4.98356082517494	-4.91467836972355	-5.74295272202908	-2.54318776341069	-4.73602267507586
GSK-3a-b-M-V	GSK3A GSK3B	-5.03402108352377	-4.97392216422931	-5.12482943567430	-4.36566144231847	-5.18266003782988	-6.50427251120237	-5.28366743233272	-4.89850303099557	-5.40256584124011	-4.60574764494863	-3.80349396876744	-5.56884550792207	-5.29419504787748	-5.04191074822549	-5.77033538290814	-3.95244551099724	-5.36997066170939	-4.83585461750605	-6.84303193156952	-4.03790336004700	-3.87388405672517	-4.62522534003444	-5.96101345447583	-6.78048041559884	-4.48052042517111	-4.70032711140305	-5.40259330969766	-5.54540159055146	-7.30449159898374	-4.30668565212779	-3.94530953459367	-5.15064740192489	-5.57548836567139	-5.62778319990064	-4.42474065418404	-4.74973786956494
GSK-3a-b_pS21_S9-R-V	GSK3A GSK3B	-5.01372111739703	-4.93974321851469	-5.81093406500697	-4.49557654754459	-8.44139831855330	-6.01307656378033	-5.08901906729726	-4.42566300993368	-6.08917995129108	-3.74517389422391	-4.43549688554028	-4.33728242770003	-3.83033929070260	-4.69290514760102	-5.73976624287621	-4.75349849725806	-4.69672795274687	-4.43659654320777	-4.41654651816807	-4.51980803243240	-3.62059690350864	-3.90920988551304	-3.72181949373027	-4.85583489335879	-6.00593410753877	-4.59843656229252	-4.44995282908189	-4.31088362419717	-5.90114727250458	-6.47835803397622	-4.37459121500726	-4.95957550758312	-4.03109934946036	-4.40486347031264	-3.24490604872447	-6.54946483351923
Gys-R-V	GYS1	-4.21826343364937	-5.56484864747791	-3.84547803436260	-3.44033898442606	-4.26269094105238	-3.68243062098103	-3.83712818513194	-3.66377109906284	-5.71155338645158	-5.98321438163971	-3.89643528059086	-3.78267103897174	-3.89443131913832	-5.06497724874470	-2.90048006229474	-2.45121827071631	-4.30656695448300	-4.17081054314270	-3.20077146718999	-4.88647426400829	-2.66752345181391	-3.86786845523135	-3.56435521198356	-4.71063853481930	-3.11637496289664	-3.14164701582646	-3.91807046487914	-3.52107176922302	-3.70487616263405	-3.53767627105389	-2.60941253886999	-3.65270102154100	-4.15043200845381	-6.83002167353758	-2.80586600699838	-3.24405441751052
Gys_pS641-R-V	GYS1	-5.32950526958796	-4.91867728079102	-4.17539610869184	-4.34176527445304	-3.06643766387800	-4.56413880748544	-6.01518004435780	-5.95070979432003	-5.81301357040323	-3.80138031008820	-3.33459188532641	-5.09975993941848	-4.66401622416718	-5.33156935200787	-3.56491577051071	-3.37229624029219	-3.97073204520740	-6.54744869234769	-4.81876538112271	-7.85034900629643	-4.25335441737316	-4.49073183047780	-7.92958094525868	-6.84469477824537	-4.79651693991498	-3.24261882075395	-6.29482992905553	-5.83545089751674	-4.53596224188387	-2.81132371079515	-2.16344641185044	-5.46953601795725	-5.36139170295019	-5.67968433121481	-3.91006719834857	-4.38907706534893
H2AX_pS140-M-C	H2AFX	-4.00370135052924	-4.42153271137709	-4.82500028474899	-4.40058176567721	-3.69877565677807	-2.98343141374953	-4.14045297499185	-5.08939674135469	-4.29752774161931	-4.96318388418593	-3.39042823874982	-5.06343994013556	-4.90686269821669	-4.35571067233356	-4.06935620827092	-1.86835346940027	-4.54002857534483	-6.06686632130958	-5.49781682259300	-3.98049396981385	-3.09629108873855	-5.52185471469145	-3.88135150156723	-6.42294408230127	-4.21813071264730	-5.43442400076973	-5.58807197788120	-4.82584059475317	-5.41297953253902	-4.26572555742577	-3.70129371323534	-7.09112389782106	-4.53904253065086	-6.07206777661404	-3.47470510555874	-3.65594866978680
HER2-M-V	ERBB2	-5.23482168706397	-4.39635456988857	-3.37449465865310	-4.38855243990923	-5.02053378238872	-4.25112159373785	-3.77742338786701	-3.51348209093634	-5.16494143974739	-4.61056513333649	-7.11939484435120	-3.42964880409239	-4.34954400847084	-6.05699924512287	-3.97753786421773	-3.43449912017571	-4.69155216108411	-4.02928878878296	-3.41899598063146	-4.16043192847938	-3.89042399132547	-4.31400899721438	-5.41851128410765	-4.60833061989400	-5.85012273805030	-6.82042900199696	-4.06013259842725	-5.63319596472885	-4.72991007273485	-6.17671760049373	-5.20592713075710	-4.18581250193498	-4.24242519493011	-4.22769130632446	-4.48380145956063	-3.72980430663977
HER2_pY1248-R-C	ERBB2	-4.93555444636688	-5.12938699477061	-7.35393468209798	-6.52404323008710	-6.21655556800500	-7.83607204164510	-5.13084971080822	-5.48884990324668	-4.54481055524421	-3.98223938936665	-5.02004907444539	-4.99722944389138	-6.96068418731135	-6.90766104882307	-6.24313622736960	-7.71202615268763	-3.67620322950791	-9.09647640240379	-6.58883396366765	-5.75681771909002	-4.76877795174774	-5.34314011690101	-4.76903940224740	-5.10761721980242	-4.74882809534623	-4.14185343591814	-3.40144508905733	-5.04783702022510	-2.89500392781436	-3.89013062868301	-4.10421242956430	-3.46752717253477	-5.48331070165078	-5.66605592071051	-4.93091595906642	-5.45444126675795
HER3-R-V	ERBB3	-3.07761464965406	-3.56214511179610	-2.65876996012609	-3.71238118767134	-4.10725676061652	-2.76541075160005	-4.30455332612909	-4.03153427904143	-5.14040987655352	-4.33700611843641	-5.46269911277983	-5.01463921660540	-3.22240861388844	-5.33243454641991	-4.09594058003048	-5.88528475131291	-4.72033547296460	-3.88055749505161	-4.51211584576105	-5.63506979583136	-4.55101259546986	-3.89127119537004	-3.52708677135945	-4.05105741716679	-4.01201290795155	-5.97687463544261	-4.47740726369509	-4.69111278191420	-6.28936268745816	-5.84827059710755	-5.03843136558327	-4.16596011786420	-4.21615000019531	-4.87935771999823	-4.22844497960616	-5.71293427544799
HER3_pY1289-R-C	ERBB3	-5.31505921165843	-6.32889679870717	-5.54351195330554	-4.82455978329816	-3.82967607735372	-4.71281174059632	-6.05585102379244	-6.79693489149464	-6.46160220366732	-6.98364575032259	-5.55157007176280	-5.05234115583080	-4.09725502609970	-5.45708775855870	-4.14664124354771	-4.45185311596869	-4.70782413139719	-5.34969404120288	-6.59859342010817	-4.21301688507095	-4.38481400046706	-5.10095820163334	-4.85039793803553	-3.95478955224422	-6.63802376828039	-2.73713792614435	-4.43141878393538	-4.53447989775249	-4.67881298634854	-3.98061341665536	-4.32634241157809	-4.47518884918279	-3.75501911475670	-4.14352209305173	-3.91193618252871	-3.25020505133365
Heregulin-R-V	NRG1	-5.77419231286631	-4.08802367874192	-5.74921438075299	-6.40682771168220	-5.34388569601052	-4.21637336231447	-5.06606512001329	-5.37734177874057	-5.35941626765895	-5.49010529771330	-4.40652308792326	-4.58769341747174	-4.34239822564356	-5.52833161710679	-5.77217972046401	-6.25331370068976	-4.60770640311486	-4.58226307873094	-6.30544333232987	-6.74108701207187	-3.65582174720108	-5.23758967096815	-6.37352117948424	-5.06808567008860	-5.37843415426891	-4.52852983374332	-4.22627778392246	-5.37748028001856	-4.67783099879840	-4.24151145155308	-4.38175347723567	-4.72988986709315	-4.36526978950995	-7.61670816283612	-4.26229992549599	-4.75388980535398
HES1-R-V	HES1	-2.59072373303237	-3.91141323704977	-5.16435566187283	-4.39968793944273	-5.33674181179762	-7.14059604852555	-5.44006762326384	-4.72127402962359	-4.66592886683485	-4.52023952662224	-5.15836405757074	-4.21486651473105	-3.77451465000663	-4.94043250333073	-3.65933111424653	-4.66021968027041	-4.18006879901741	-3.70552045131477	-4.09181090453560	-5.00060084063615	-4.56556891122292	-4.33123876690103	-6.35784110693056	-5.72940232307858	-5.75497128679784	-5.10791581649756	-4.76496569961433	-3.99905819888938	-3.78868171614143	-4.69075084139644	-4.15365543941469	-4.29248084061816	-5.11977787158762	-5.38585526116638	-5.00581582474288	-5.48413936736642
Hexokinase-II-R-V	HK2	-4.30895196357612	-4.98931396832514	-4.15571827299656	-7.29614052335278	-4.29093524798372	-3.86123644369401	-5.95274372779633	-5.00507683877404	-6.24959529831703	-7.27834185139407	-4.52810185913560	-4.49837648455031	-6.44183381458587	-4.69308598359682	-4.25040585227456	-4.53875940280624	-5.92338118920873	-5.15794132719079	-5.86987162413129	-4.18340128437147	-4.14857916319643	-5.04204684144463	-5.13124014825905	-4.20095978083157	-3.85010875245947	-4.31899734325560	-5.54137524440026	-4.04302095018040	-5.26342318335616	-4.61933925788288	-4.92863872758295	-5.02866937643968	-5.17618203427943	-3.63038469957853	-3.80752279257136	-5.38070863019762
Hif-1-alpha-M-C	HIF1A	-5.53296322796687	-5.56107166314565	-6.81450016940270	-6.20697151711981	-4.19490803785353	-4.48383250573815	-6.61470959253821	-4.38196764890336	-5.74656842461415	-5.00788492315351	-4.10658567510972	-7.53295818572528	-3.44027333186783	-4.24327908596798	-4.79074528078316	-4.62403574646605	-5.06353177965711	-5.10696169090092	-4.60030920802325	-3.70402500944187	-2.26151060523003	-4.81621182950826	-6.33277678302989	-7.08170161873995	-4.10153682625558	-4.88915519565151	-5.10436426400106	-4.99507797311034	-5.59711149369818	-5.33187436380954	-5.49155031536116	-6.32282067061923	-4.76408613164400	-5.13519426908829	-4.65879330670618	-3.98346597274721
Histone-H3-R-V	HIST3H3	-3.07899317480079	-2.55042222891153	-3.92854472074378	-4.98720605336674	-2.44648835188264	-1.67043551941516	-2.48265819460142	-3.31113403102172	-3.45348040024903	-3.27894562973467	-5.15144938085447	-3.63859419410549	-2.67985994677112	-2.54084755628952	-3.71685336764831	-2.20735739382600	-3.45759856684325	-2.63030372269404	-6.85140744424189	-3.65823444170946	-2.56592003455503	-3.66280943563883	-3.33845749924571	-1.69024501051794	-3.20793334006810	-2.95128072329267	-3.21740408596126	-5.57649564239130	-3.45994734904258	-3.38601385360347	-4.83512987620131	-3.28551562386327	-1.99584033713801	-4.54580509627835	-3.07944426636722	-3.79131089646843
HSP27-M-C	HSBP1	-4.90423018166697	-4.18070719239467	-4.72732007400512	-4.84106762940170	-4.38817233623426	-4.15391154621721	-5.51783417959351	-3.77528739468913	-6.35880085304993	-4.63807866033699	-5.88913716277636	-4.97993429140908	-5.30062393549717	-4.91384437176908	-5.24607656150065	-5.58633079860917	-5.18655604278734	-5.74481108747165	-6.78379719531364	-4.80990356331458	-7.05843905241722	-4.94501057048009	-5.70735935540586	-7.23130291448028	-5.95176874231181	-6.43016922050443	-5.05683027348223	-5.90290911581594	-4.72705493086812	-4.54371194473011	-6.09996426823224	-6.05620874694189	-4.28767437425335	-3.96179155538924	-4.54695056346291	-5.92577188419315
HSP27_pS82-R-V	HSBP1	-6.51011620532963	-4.04941837721269	-4.31726459266105	-4.30290529368944	-4.32750701410425	-3.74458857464969	-2.99827385730038	-3.31792180865191	-3.83971770005213	-3.25254150269439	-2.58049271739835	-4.03408057508684	-4.14054767796355	-3.70448053601666	-2.52230946881769	-3.05061750615034	-3.85638532280227	-4.92817949106759	-3.73165144448813	-3.56485214757682	-2.38463654489318	-3.61003008933143	-3.36888669390760	-5.83484773840060	-4.32136457772155	-3.51673080880898	-3.39729542739026	-3.27858515652639	-4.99565502539752	-2.86717588788030	-2.06356495410702	-4.20232715142308	-3.48814458370363	-3.22938877918376	-3.40183157630145	-2.81208139208312
HSP70-R-C	HSPA1A	-6.68124608962718	-6.95569534683431	-5.30900754083071	-4.39894734716847	-4.81605079873107	-5.52397536428244	-5.19815590351363	-4.52561609795574	-6.75392652196008	-5.41439795802091	-4.12579109115032	-4.54177354535346	-7.07519363373999	-5.98395581731050	-6.58974219085792	-3.00315748167306	-5.05011438890199	-4.68030972524784	-5.40720918984103	-5.46390261135252	-4.09167969292043	-4.01212863956494	-4.98315121991983	-5.51056838153807	-4.36066779759203	-5.41146214532788	-4.60699038666305	-9.19330277641311	-5.33596320389190	-3.86123257954726	-4.10257836613148	-5.06963001849436	-4.80800699081261	-4.65184194279576	-4.50284805642160	-7.08025366221015
IGF1R_pY1135_Y1136-R-V	IGF1R	-4.58048404918791	-4.32704962927922	-3.85543550587014	-4.45973463148039	-6.92334273517898	-3.50074744569791	-5.72402379227266	-5.34923178539841	-5.36345924165436	-3.92047545096935	-3.87980974415484	-4.95795482401883	-5.15016001241527	-5.25655021004171	-3.96600863609486	-5.04590207616652	-6.35463866422532	-4.88802633898956	-3.36033684632777	-3.84840507030531	-4.05920204219031	-4.55736825390185	-4.35226851805422	-5.57092746321444	-4.19441588286984	-6.41675034103537	-6.51698025070809	-4.94448078025329	-6.44197183926773	-4.69538679354449	-5.52319901861824	-4.33912824038119	-4.53630390706733	-5.55183269741509	-4.12158437128027	-6.76251332938138
IGFBP2-R-V	IGFBP2	-4.39692783614552	-3.44485120250719	-5.42670458659780	-4.75950051777729	-3.28230743275798	-4.55643375626398	-5.36444925653602	-5.75456195291755	-4.64981604389324	-6.13807074136271	-4.61455655358453	-4.88730577427451	-5.88056471195274	-4.08011976103759	-3.18692250621390	-5.31957334056232	-5.42837347762806	-5.30947009615466	-3.78632733366134	-3.13153613545772	-3.28764205723274	-4.70280864367814	-3.92722912229758	-3.40410623177896	-3.62490899245295	-4.66762887748980	-6.66768840812889	-3.20089884469890	-5.41159295332673	-3.88736820972571	-5.12485431123123	-5.07266236227717	-4.39909668617972	-3.19402312175936	-3.12265550507549	-4.39647706283514
IGFRb-R-C	IGF1R	-5.23533467616145	-5.14142001151307	-6.26275542823772	-6.48374540610969	-3.71331980521762	-3.91902076771051	-4.33626006847618	-6.23514563609250	-4.54353295349371	-4.41134491526792	-3.70909203268437	-4.75719050229867	-5.63210205787357	-4.87675149115947	-4.58405485970427	-3.30606970311072	-4.95948350611421	-4.65534191800974	-3.56586620911106	-3.18955067756753	-3.22707368091382	-5.91857565767299	-4.16111234350740	-4.66999951171767	-3.58960508179339	-3.45478284268383	-4.82010826163862	-3.78687900693982	-4.42438700326462	-4.06705313896798	-3.90789737850751	-3.90314204344870	-4.74000273563116	-5.56848927007828	-2.83466604815456	-4.11591573044316
INPP4b-R-V	INPP4B	-4.68143202886054	-3.90476841589483	-3.65604069435525	-3.80570824890756	-4.15883049821890	-3.61078973090427	-4.48929882890026	-4.12932753008562	-6.81724239247383	-3.40191098022730	-4.21016812985930	-4.53386377653676	-4.25026300957920	-4.92903069819408	-4.81063428693771	-4.12937609771124	-4.75118287870423	-5.53275874188365	-6.41861671676575	-3.84888873975179	-3.90935001251837	-4.10700777890666	-5.14957747104458	-6.31245271994176	-4.67510419786527	-3.79580738425727	-4.70382821589301	-8.18684162141259	-5.74351145570412	-3.67768114061272	-3.92462516200491	-3.77124875627242	-6.20843086147752	-5.48747209266024	-3.89385430300341	-4.06275853575527
IR-b-R-C	INSR	-5.27639373191399	-5.76306504764855	-4.27207136968140	-4.86627249119269	-4.49099455022009	-4.87687067043548	-5.94723030807042	-4.54183496867916	-6.84164148711046	-4.59506708658937	-5.28170800134976	-4.10324321380917	-5.52412171117929	-4.13928631022537	-4.85383286673312	-4.59598423350068	-4.72779604040607	-6.06931566273229	-4.43818315198852	-4.59254436880645	-3.49618426030143	-5.24932266734060	-5.23644604751814	-5.51622073131707	-5.13050565751967	-4.90794528117972	-6.17293321654750	-5.03091848125756	-6.68113004270692	-4.83894564988381	-5.53115176112871	-5.37120301962396	-5.33835965315327	-4.72264605208339	-4.53075773860815	-5.62484144084686
IRF-1-R-C	IRF1	-5.50767689112105	-4.38457078839205	-5.37488674556773	-4.53264753651586	-4.13728404918677	-4.35009866892884	-4.39988249148360	-8.97550563643580	-4.55243089328172	-4.43778440557776	-4.75352082465914	-5.56988762662444	-4.48155533855843	-4.60432776654137	-3.85408527277003	-4.75036376146661	-8.72294247954392	-4.82936895592055	-6.51419615661730	-4.18169480804599	-3.52455193014815	-4.63336422950870	-3.30225323589009	-1.94780516536740	-3.17845821830076	-2.01301814348167	-4.86963950754474	-4.38488191881245	-4.87684564272071	-4.46674315452364	-5.63343100967860	-4.26135662133691	-5.11206956622383	-4.52551632170781	-3.33707466230302	-5.39830824658338
