Antibody	Genes	CTRL_0	PBS_1	PBS_4	PBS_8	PBS_24	PBS_48	EGF_1	EGF_4	EGF_8	EGF_24	EGF_48	HGF_1	HGF_4	HGF_8	HGF_24	HGF_48	OSM_1	OSM_4	OSM_8	OSM_24	OSM_48	IFNG_1	IFNG_4	IFNG_8	IFNG_24	IFNG_48	BMP2_1	BMP2_4	BMP2_8	BMP2_24	BMP2_48	TGFB_1	TGFB_4	TGFB_8	TGFB_24	TGFB_48
B-Raf-R-C	BRAF	-4.46482080879638	-4.17590838118056	-3.96806002816610	-4.04216455887450	-5.25239863063149	-5.22638100505617	-4.54689980632631	-5.58513162914613	-4.67025464549202	-5.64000612200363	-7.25603125137490	-4.80328416565214	-4.21422183035995	-5.22718842388008	-7.32866427175873	-4.97174886368974	-5.23206345866591	-4.42803115763157	-6.84402577742306	-5.79539047518435	-4.97545579392612	-5.58344052327981	-4.94088342014642	-4.22615493650014	-5.19101301421082	-5.10630197169320	-5.09891227297700	-5.31596547250554	-6.78925688475856	-5.71205914462804	-5.03174031977876	-4.45037980414555	-4.31215299665789	-5.85044907421099	-4.21215856544807	-5.27134735388712
B-Raf_pS445-R-V	BRAF	-3.52084916802401	-6.45233109957720	-4.87688307825373	-4.59641063815318	-3.93638778279628	-3.63660627116418	-4.78703689040136	-4.90957196937931	-7.23889360228667	-4.20863112919284	-3.87073740369308	-4.37233712915220	-5.39371668393579	-5.02029238659978	-5.10956642938004	-3.30753785906470	-5.59569375716007	-5.16540056937062	-4.81671260458978	-5.78301290090505	-3.13576182007548	-4.93357493781735	-4.11430925995451	-5.76093140262706	-3.57784041430663	-3.91445291512896	-5.52418983641646	-3.81539921750462	-5.95332558071409	-4.27046180593055	-3.28772427327012	-5.01812388132393	-5.04373365757634	-5.92413405438768	-4.13836242250444	-4.39449233702114
BRD4-R-V	BRD4	-4.91541999157114	-4.61241552717776	-4.62908360105434	-6.64170110738025	-4.65080891064619	-3.81171864960975	-4.98466396454357	-6.02506637460799	-5.45992421594264	-8.54087235746795	-3.70691549073890	-4.08044465230272	-5.96836322136285	-5.03843019626815	-3.39802203673374	-5.49228097162561	-7.68407537040455	-8.62789335929583	-5.08313584062260	-3.83716301066979	-4.96704669852509	-4.99091185099637	-5.82610696948943	-6.87272902764284	-4.06978593746280	-3.67897316366348	-4.68152943092726	-4.98691054793219	-6.00243641472796	-6.42651813746071	-4.71714423784137	-4.91175989087727	-6.37288456868620	-4.38384797192676	-4.00722173855570	-4.28375744647300
c-Abl-R-V	ABL1	-4.96325418572587	-5.33931260855323	-5.55715679858418	-6.24093057876194	-5.49936718804486	-4.20513435261146	-4.71201323486953	-5.13236922041127	-5.09769753279419	-6.26548355669930	-4.78687359124042	-5.95680998422229	-5.49018987697444	-4.53484719700451	-5.03425005493994	-4.10846241870801	-5.89348907534790	-5.44480662619251	-6.16064198462752	-4.32171211548651	-4.11059832132094	-4.82090137810261	-5.04870437119115	-4.85917187730157	-8.54818563394471	-4.76566976743665	-5.53446462074682	-5.91960790195789	-7.27311491667518	-5.12554633883953	-4.83074595102857	-5.76397799104367	-4.51652129999449	-5.45537448002878	-4.01432930482730	-5.47060584244294
Caspase-3-R-C	CASP3	-4.07409898395997	-4.97296339032531	-4.61163334432740	-4.18399715564140	-5.18197430633176	-5.50263087446509	-4.18022332460299	-5.23473056644069	-5.44939311504811	-5.45967066360474	-4.34595892168003	-6.69147704804073	-5.53664162344201	-4.10556811047213	-5.77006315760427	-5.66434788425853	-5.31737009458265	-5.62904373787287	-4.79913746608903	-4.48495545269510	-5.61321263691887	-5.34816505504313	-3.50823066903763	-5.08706516565201	-3.20131537212418	-3.29727155154980	-5.71240554250925	-3.86509311487469	-4.81254634305587	-5.56318859251472	-3.75709739524370	-5.85129407796683	-4.73747480078457	-6.35746604584394	-3.94712155102461	-4.92991024981455
Caspase-7-cleaved-R-C	CASP7	-6.30633853421978	-6.48019855263569	-4.08878098329749	-3.82022498276765	-5.11854520051804	-4.01854430164133	-4.74743756103599	-3.73353261984827	-4.88611882101764	-3.85312984963028	-4.19135018934831	-3.82212952883871	-3.30633679483765	-4.08488737232101	-4.33542835371598	-2.79956744587822	-3.80016094539806	-4.93506775077082	-3.93637380971041	-6.57049739281163	-4.14460177357023	-5.34907048190840	-3.15952548348759	-4.30215098693767	-3.29402744079287	-2.03999832334992	-4.85586650033190	-3.89081473044595	-4.08990604987824	-6.72387631616805	-5.37334180359451	-4.44387577879497	-4.54744517002761	-5.17343756261364	-3.32334791966367	-4.42741350620315
Caspase-8-M-Q	CASP8	-5.09847740587067	-4.51617044653496	-4.54948992726995	-5.95783917888421	-5.00516926987926	-4.64146442421840	-5.22274753191474	-6.11172951641086	-7.25052991127378	-5.92318842012864	-4.62833465194817	-4.72801102911116	-4.60573169814845	-7.18925379683352	-4.60009600479469	-4.96364518726689	-6.00199202425050	-7.33112575953321	-6.90308210350482	-7.29451984475519	-4.19088758268465	-5.41836937183760	-7.59223733417482	-5.52917555373529	-2.75056172308838	-3.94175787455055	-5.33834585672237	-5.94730998723017	-4.65892548479655	-5.16676260958797	-5.36818804819132	-5.15208185340811	-6.72092980929947	-5.61364853508747	-5.99851898482858	-3.95504139501236
Caveolin-1-R-V	CAV1	-2.89426937006033	-4.05932448655350	-3.43769523096962	-3.66825386091696	-1.09002002881912	-1.67852725285755	-3.37855481825275	-3.14761115581334	-8.25669246196695	-1.93992675970042	-1.12459545054554	-2.76729575759628	-3.66112076766501	-3.90880309814329	-1.41151712826542	-1.54213816258967	-4.00700051515065	-3.07859291862017	-3.70898572845770	-2.54709073037179	-3.82936706913762	-2.97953043168380	-3.70295274736228	-4.65829087716308	-4.19774957347178	-3.59772529442881	-3.86688746522572	-3.43104135844742	-3.90238927021927	-1.47734879642112	-1.69787561861846	-2.78739175200789	-3.20506847899698	-3.74821889898834	-2.54996857285336	-1.81731392099779
CD134-R-V	TNFRSF4	-7.17596081405480	-6.03368333348107	-5.10797760725289	-5.00211218426575	-4.41899930929794	-4.97300571712035	-4.79241221728402	-4.70245652785779	-5.61525304982173	-5.28848054076335	-4.41078726101573	-4.67130838171309	-4.39275861357818	-5.12644330655328	-4.11132074540130	-5.60236251811849	-5.24145234698536	-4.87159659772815	-3.66372375677740	-4.82563993024301	-3.93081831366515	-6.88969914344973	-5.22725445353398	-6.43622561393506	-4.97254047114153	-4.84666878546239	-4.54655668057516	-4.26572201656286	-5.19720754820567	-5.42435692889913	-4.38932216723295	-4.93384966856693	-4.53365731023435	-6.15331598832466	-5.26082697694540	-5.02449683801364
CD171-M-V	L1CAM	-4.19543422750043	-4.28468297059622	-4.88200826679253	-2.94933431323039	-4.05876330309943	-4.00055172360433	-6.02855134956605	-3.83250233355390	-4.09686277552940	-5.17405290662263	-4.77390700505319	-5.18200028213405	-5.31561575954748	-4.63410007244228	-4.86691879987539	-3.32325709312918	-7.14654031994440	-4.67168424723314	-4.35454546927805	-5.88337965262311	-4.19100674067492	-5.24442800639367	-4.01661506483563	-5.57013443019054	-5.67559364549764	-7.24676501215854	-4.89978889761911	-4.20210634193712	-6.16327604527628	-6.51026439722818	-4.82333526800580	-4.91156235316875	-4.38898499637865	-4.05050844424963	-5.11939035190089	-2.49633112849465
CD20-R-C	MS4A1	-4.10740289565149	-4.59086876852902	-6.86680177600020	-5.60113504773463	-4.93028389490028	-4.87509910872047	-4.56058889796752	-6.57475112645108	-6.39348127553399	-5.74887175028814	-6.23425648737647	-3.92385529848347	-4.56536961780201	-4.87755023714404	-5.59481847003323	-4.67671679113705	-4.82605244076758	-5.11464063592225	-5.03338090947043	-3.92109053435779	-4.57448188958852	-4.52936549823485	-3.92152008082812	-5.57356712668051	-3.99418636981929	-4.77813863781295	-4.66206539054128	-4.38248285102989	-4.41685623680990	-5.20482902744935	-6.60828980604501	-6.26636584241403	-7.88193948134771	-7.62296767388190	-3.55528801147883	-4.75691104961122
CD29-M-V	CD29	-4.20042348970490	-5.44466435527764	-4.33801823492857	-6.20981265547223	-5.09920277955886	-2.89067812513766	-5.05425014604025	-5.35619885827832	-5.28707090184301	-3.84335578473100	-3.91310456051166	-6.00795131085849	-4.77402218941434	-5.25918044746435	-4.69000830080120	-3.44090770284040	-5.31024184529853	-5.46962247767392	-5.73610974514533	-4.95407664084005	-4.30922618751853	-6.22007605498392	-4.17258588343084	-7.79514324073619	-3.84360062055887	-3.86280043776264	-4.85206521382876	-3.02288451434932	-7.93217844691085	-3.23145190062226	-5.03730543060483	-5.13882880776164	-6.77263009422803	-6.15303797798733	-3.20078923384251	-5.54885932517746
CD44-M-C	CD44	-3.42651605633205	-4.45237667944400	-4.40724552830053	-3.94483065488078	-2.97564380284608	-2.99937862905901	-3.12084277072554	-4.54105860019890	-4.34575469744619	-2.99675593152226	-2.63631451671775	-5.09381557914919	-6.11795013024921	-4.88068311198260	-4.13808237092038	-4.87107742803768	-4.35034307485688	-4.85480061913062	-6.69005897398068	-3.56105551029803	-2.85110573456410	-5.07370998185827	-3.94548548708365	-6.66182873392605	-2.86582833240728	-3.43158929239492	-5.44641082818100	-4.14816062411966	-7.09806392496856	-3.33511252247103	-3.55274909878204	-4.27509307270476	-4.45793119169295	-5.81120035555593	-2.67422467337561	-3.99331736439625
CD45-M-V	PTPRC	-4.71955648834692	-4.49247503784140	-3.76286509959226	-4.70950382712586	-4.70186755674867	-6.12458225627620	-4.92353978722061	-7.39546106470668	-6.73259978456343	-4.71297674628365	-5.63609596078108	-4.86359690787375	-5.10127997531235	-5.58833014374440	-6.29207023119920	-4.34480021024602	-5.07888496697739	-5.38535197168633	-4.38063260587832	-4.38613616349763	-4.36132365013143	-5.95435366010904	-4.95459220716151	-5.97095893513082	-4.95235481223892	-3.73953738644900	-5.02713910551161	-3.75057947963191	-6.69382247995969	-4.48497121705286	-3.62584002923771	-5.28798792675935	-5.09019189725048	-6.10840239732971	-5.09442367275735	-4.46362446929751
CD49b-M-V	ITGA2	-5.97818605898046	-5.42960819011425	-4.72805708642311	-5.20075395010940	-4.28523669934267	-4.24886088455408	-4.96176364466719	-4.46449768179745	-5.52734792540413	-4.15770631326560	-5.18757599918431	-4.30749964656255	-4.02673935409299	-6.21980668716056	-4.22267268789660	-4.71524800051556	-5.24967187642132	-4.04995794227528	-3.78899616468035	-4.36087188010684	-5.29947795408400	-4.16566500335456	-8.31936223986803	-4.19328637616625	-5.27478791081103	-4.50979207528850	-4.74189929649285	-6.39423161264218	-4.29336592245909	-5.45042609164707	-4.68448839861038	-4.37772905684996	-6.27724753957250	-3.86804609153960	-2.82271256460724	-4.37079828443960
cdc25C-R-V	CDC25C	-6.63475745319263	-6.15194475537470	-5.06215943271013	-7.11804382928352	-4.70822854045803	-5.78450811293173	-5.99335415116611	-4.91597781948675	-4.97332150172504	-3.82664333713935	-6.37470388511570	-5.29463838996932	-4.23442351308032	-6.93203446155510	-5.81791415013251	-3.47498081435747	-4.28530077257710	-4.05214042254163	-4.03521902701511	-3.81596623541404	-3.48643845073692	-8.17221975597398	-7.80871955899270	-5.16963397327099	-5.31251411981337	-3.71736979731619	-4.71237565338541	-5.35361102574865	-3.49701817083307	-4.69662622986046	-4.17691175845090	-5.72738737702731	-3.97680885345388	-7.47907567254127	-6.71692618313410	-3.82439300434386
Cdc2_pY15-R-C	CDK1	-4.89231006152101	-4.56371845465161	-5.28966933269811	-5.37522978261475	-4.56733036567980	-3.91677799700708	-4.88721565040058	-5.98072517786623	-5.53386476294357	-5.31537651633222	-4.55043042407290	-5.05546361629242	-7.58167303259362	-4.91261756952938	-3.55155158893476	-3.83899155346858	-5.16568958275144	-5.86535832425421	-5.08922439146116	-4.75603772629770	-3.92085156827488	-4.53910232824823	-6.04067815895048	-4.67491865587223	-4.36093207844021	-3.67489182372579	-4.81094986843660	-4.22651436435654	-4.81746348583807	-4.71800326710095	-4.40234265504649	-5.69023056517467	-5.88858809951394	-5.48210497402699	-4.36763682961530	-5.19378762430716
CDK1-R-C	CDC2	-5.11472434813014	-4.38305795209330	-3.91058799998072	-4.25162770651399	-5.52107772388174	-6.97388144745019	-4.63186447604304	-6.87163069074108	-4.69504097563953	-2.91598932520255	-3.45864543210679	-4.54714587420552	-5.52130167607661	-4.17741751677888	-3.09375125393496	-3.52042889174528	-5.07003206033514	-5.37688202163403	-4.24536230918749	-3.51757815220347	-2.90425368132478	-5.13591530386053	-6.21777654577511	-4.99400052136194	-4.59497308366395	-3.64083270322720	-5.47001956102108	-3.88061506119424	-4.89559948053284	-3.93107491862912	-3.43165451634952	-4.64497436319688	-4.77389728303287	-3.67602761976551	-4.66518376402072	-3.93059640705742
Chk1-M-C	CHEK1	-4.48908268738797	-3.66248919385423	-1.45195999582406	-4.28902660026831	-4.16186977955369	-4.47981468982490	-2.04474878347262	-4.66741259278656	-5.88279001245287	-1.29756240597728	-3.89394728326877	-3.87069289059871	-4.25884620526494	-4.41183111053804	-3.69008216498590	-3.24808899552759	-5.18538389649229	-5.87886502828977	-3.76634901313875	-3.76233629534623	-3.34005718532671	-4.95207609001015	-6.46440231363358	-6.19830828602190	-5.17429746621157	-3.41959628401163	-3.53889311578247	-4.72486226346902	-4.97514560282934	-3.89304589329644	-3.34880116458695	-4.31571531601152	-5.65661144991703	-8.07189673477345	-5.12767312140048	-4.69274386494185
Chk1_pS296-R-V	CHEK1	-4.64719135132667	-4.19723344865004	-3.95786287944062	-4.09721744762005	-4.96334766767351	-3.60561151782420	-5.01702502223076	-5.05780902260315	-4.68402181629267	-3.39353702163950	-4.49354509901326	-3.85371086897068	-4.76015143792853	-3.85994652070342	-5.81154040964050	-3.69063225619499	-5.31796272557672	-5.29112177848068	-4.92856795039082	-4.70812552827205	-3.11819876594400	-6.60033444674648	-4.28197827798487	-6.09911439533499	-3.77557434541979	-3.86999697961143	-3.37511800203671	-4.33254146563291	-6.82070314426818	-4.62619194322147	-6.22934508213956	-5.99584701424686	-5.06799373939483	-6.02465147807610	-4.02275790686452	-5.52106763494591
Chk2-M-V	CHEK2	-3.81803797847273	-4.00562060804418	-4.80578254523957	-4.16556793541978	-3.89039207783933	-3.50592807267480	-4.05470901232542	-6.49442983620357	-4.38208635509471	-7.36837892823270	-3.59353951329844	-5.18335386212073	-5.19748270876112	-4.71833352970424	-4.96756912545495	-4.21909499982583	-5.39433903154358	-5.44223672181714	-5.32738498676048	-4.63770921257507	-4.44823639144551	-5.42777259346953	-4.14723267317566	-4.63743976116224	-3.38047715151143	-4.79979287326475	-6.17796569984169	-4.68442373636144	-5.50479001784898	-4.43395502467203	-4.99439977387961	-5.16190382104460	-4.72291780913890	-5.74640738355136	-3.96230997996327	-4.73308622905011
Chk2_pT68-R-C	CHEK2	-3.63726154809383	-6.20452156421597	-5.83918224239801	-3.94361904846036	-4.78996672691378	-2.92215898460675	-4.54213651306929	-5.54684889130325	-4.88333944322407	-5.40181013431262	-3.26616038901526	-6.64330430895936	-4.18747392439078	-3.85271797518989	-4.94970136021866	-3.19270421275462	-4.70732272563112	-7.34757967699141	-5.04580847750863	-4.27425633013035	-2.67470209499793	-4.97402430636933	-3.57317920952054	-5.59134437362563	-3.52404187683402	-4.27988755418123	-5.31514046994915	-4.82993958956505	-4.37776846284928	-5.42887769229286	-4.30221431964655	-4.76863402597030	-6.93589190846865	-7.13650662744787	-3.54274889727795	-5.05018304248585
c-IAP2-R-C	BIRC3	-4.78394274730244	-5.43903781375424	-5.33251151855561	-5.22112469870119	-4.67410968782717	-4.18958792212430	-4.40292719823105	-4.75379916258826	-5.59621737336179	-6.89595277714356	-4.89082053925770	-3.78267115281562	-4.42667465999569	-5.11136695557953	-6.06736299811140	-3.81066727747321	-5.25407207084437	-5.09594385480098	-5.24602835523438	-4.38381084453243	-3.53083016107832	-4.82625778846696	-3.85179374536248	-6.03528990933973	-2.84411557456447	-4.03190581282398	-6.06248338508617	-2.97176603138690	-4.35293440337854	-5.94186130201216	-4.76915581497427	-4.62702712008460	-4.26919919533089	-5.05959887324179	-4.56118858083674	-4.81197939102791
c-Jun_pS73-R-V	JUN	-4.39107920549355	-5.20609738184473	-4.76571716546142	-5.55278946759951	-3.99497494453321	-5.40610752124401	-5.10662824367956	-4.88241876907562	-4.76556042426672	-4.18269221370865	-4.53069341451085	-3.66060345568165	-5.45789155103732	-4.93656164358519	-6.57446820132227	-4.05591124265021	-4.78546473259109	-5.84739142268961	-4.71787107291645	-4.79130033404987	-3.55453030072812	-7.59354006065314	-3.65114729132742	-7.02654448618834	-3.73018923232248	-2.94821543009435	-5.77271800008056	-3.85723255737142	-4.86385251354071	-4.66871409733848	-3.11425860537359	-4.19216292818117	-4.87121130336553	-7.71362041617196	-3.87605484631741	-4.32007759835493
c-Kit-R-V	KIT	-4.82162765464917	-3.92637327519903	-5.24184908351150	-3.66420321543962	-4.32965528974435	-3.83120195455316	-3.92474261909092	-4.78071293028713	-4.18279374786883	-5.80244688848584	-3.49037185251845	-5.19872889351608	-4.85830809197634	-3.76368692596458	-4.20775594965860	-3.70182173714309	-4.20383946428370	-5.18448526394868	-4.85026281320386	-4.37356390660403	-3.20040444442296	-5.85635597281942	-3.63322451562475	-7.45626824739535	-3.26595045104976	-4.41230524425632	-5.45045501203508	-3.77745324815707	-6.64852829420421	-5.02065770896651	-5.46709024421083	-5.07003949135175	-4.55018251105034	-6.28773002702726	-3.14920807027025	-4.64442684003744
Claudin-7-R-V	CLDN7	-3.86083055798927	-3.72276027483616	-3.32666092177280	-4.63719018871068	-1.97537489223796	-1.82028167120301	-3.13749290874441	-2.62616475610348	-5.41568716884808	-5.09757566739943	-5.56690887480252	-2.86240579677886	-2.80310178754028	-3.98667613661775	-3.89773347119047	-1.14325292371592	-3.02636461265749	-2.70599719467985	-5.05013245265108	-5.43457678982714	-5.08876345342188	-4.35749277896370	-3.47307744317657	-5.48462118757285	-3.95708570276185	-4.16247227434585	-3.26070541547997	-3.04402154679751	-3.10582993308850	-5.59512755738254	-3.75075272504719	-3.73428713786155	-3.40327705471356	-5.10687462925973	-4.40191221698845	-5.00184610008685
c-Myc-R-C	MYC	-4.58919687462955	-5.56903839902148	-4.54663068298805	-4.28046704148069	-4.37678018189370	-4.13498636825965	-4.75321018270677	-5.06624322456208	-5.59794294057763	-4.13935398792309	-5.52344348924306	-3.94937291718087	-4.28858549225250	-4.02184584365186	-4.88104584855004	-3.61770240002888	-4.82336285141984	-4.96375889361246	-5.00223879022763	-5.02171723901759	-3.67810292997693	-4.44552388330132	-6.15841220298284	-6.68342343158774	-5.09718493607719	-4.40888954243462	-4.19442090911482	-5.82694399979307	-4.38792434922031	-4.97485456248337	-4.42687346057202	-4.68173986646884	-5.46913017360190	-5.79926537791463	-5.07325329247462	-5.60827655847528
COG3-R-V	COG3	-5.25533702604620	-5.10528145624068	-5.47723465323959	-6.69103000107473	-4.58618539869698	-5.54930529614873	-5.35700809389287	-4.83591633429485	-4.84896973594905	-6.93610318506719	-5.74875298158650	-6.58028178928294	-4.21955636778269	-4.50043730410222	-6.23758230207897	-5.57326631819015	-4.58670727266309	-4.54571666251859	-8.30894550628917	-5.23654102602465	-4.96906948910333	-4.04001880573164	-4.67781293126133	-4.65351487438575	-5.64118776753535	-5.11688203451740	-4.99876497462793	-4.27346796753182	-5.70809998437488	-5.59661288596398	-4.76061694377173	-4.80767423886964	-4.45906404005731	-4.34158261394601	-5.89511485453427	-5.71263223557100
